subject,state,phase,label,stress_stage,is_stress,win_start,win_end,eda_mean,eda_std,eda_slope,eda_peak_rate,acc_mean,acc_std,acc_energy,temp_mean,temp_std,temp_slope,hr_mean,rmssd,sdnn,pnn50,lf_hf
S04,anaerobic,anaerobic,0.0,,0,840.0,900.0,6.332102644791666,0.26067147914136807,0.00018517251905411644,1.2333333127777781,65.00214471928211,2.5237413622664246,4231.64808857011,31.844999999999995,1.3599552688722278,-0.012903001788225876,103.9222646941916,0.11500380466441318,0.17453769661602336,0.41899441340782123,0.7987496784274529
S04,anaerobic,anaerobic,0.0,,0,870.0,930.0,6.345713692708333,0.2805101891003141,-0.0025203013442074065,1.2166666463888893,64.82488735368612,2.0845626096675387,4206.6114216917185,32.132333333333335,1.773683893921224,0.010412958558307888,103.9222646941916,0.11500380466441318,0.17453769661602336,0.41899441340782123,0.7987496784274529
S04,anaerobic,anaerobic,0.0,,0,900.0,960.0,6.245374475,0.2297301421126114,-0.005986384268824184,1.1833333136111115,64.85804496928328,1.9942116274248276,4210.54287725253,32.22566666666667,2.055576453347225,-0.01243854928036976,103.9222646941916,0.11500380466441318,0.17453769661602336,0.41899441340782123,0.7987496784274529
S04,anaerobic,anaerobic,0.0,,0,930.0,990.0,5.747844898437501,0.5070267114896564,-0.02230331773837227,1.0833333152777782,64.717265771851,2.4115301694799407,4194.139966742709,32.493833333333335,1.753662920543423,0.056964600079862183,103.9222646941916,0.11500380466441318,0.17453769661602336,0.41899441340782123,0.7987496784274529
S04,anaerobic,anaerobic,0.0,,0,960.0,1020.0,5.4478247921875,1.4543344202422153,0.01903983516271984,1.3666666438888893,64.85636559075333,3.974970291524353,4222.148546459954,33.04183333333333,0.4500425597158067,-0.005281480581260344,103.9222646941916,0.11500380466441318,0.17453769661602336,0.41899441340782123,0.7987496784274529
S04,anaerobic,rest,0.0,,0,990.0,1050.0,6.0051362374999995,1.6091505471976861,0.03782607444400078,1.5333333077777782,65.04517014956441,4.74334710352836,4253.373501530337,32.95033333333333,0.4145437920842086,0.004457299605895565,103.9222646941916,0.11500380466441318,0.17453769661602336,0.41899441340782123,0.7987496784274529
S04,anaerobic,rest,0.0,,0,1020.0,1080.0,6.358649589583333,0.6194847821472756,-0.008208247506901236,1.0666666488888892,64.68819495693144,3.3154064762154047,4195.554486888501,32.96033333333334,0.08086957950236237,-0.0038072883209782226,103.9222646941916,0.11500380466441318,0.17453769661602336,0.41899441340782123,0.7987496784274529
S04,anaerobic,rest,0.0,,0,1050.0,1110.0,6.138990772916666,0.4688461294667979,-0.013464128574280818,0.9166666513888891,64.640391720545,1.4974964294059638,4180.622737341586,32.85933333333334,0.08326397113331158,-0.0034911717217312992,103.9222646941916,0.11500380466441318,0.17453769661602336,0.41899441340782123,0.7987496784274529
S04,anaerobic,rest,0.0,,0,1080.0,1140.0,5.412700970833333,0.8154996919331481,-0.032067104114654854,1.1499999808333337,64.56212534469935,1.7242889769105445,4171.241201500566,32.701,0.22477915087184291,-0.007693466900467242,103.9222646941916,0.11500380466441318,0.17453769661602336,0.41899441340782123,0.7987496784274529
S05,anaerobic,rest,0.0,,0,0.0,60.0,1.7804920479166666,0.1808572227981774,0.007694346062431634,0.46666665888888903,63.687772759622156,1.0919981969303754,4057.3248591433685,209.1253333333333,1.5168887749454671,0.01661473289466729,109.38478804997418,0.033595885185403594,0.07884982770289382,0.07788595271210014,4.335964290259144
S05,anaerobic,rest,0.0,,0,30.0,90.0,2.40576734375,0.7975334058222574,0.0392239712955086,1.0333333161111113,63.888667610307465,4.7256263926577775,4104.093393823333,209.37933333333336,2.1196932692150434,0.0084057014878716,109.38478804997418,0.033595885185403594,0.07884982770289382,0.07788595271210014,4.335964290259144
S05,anaerobic,rest,0.0,,0,60.0,120.0,4.9808350218749995,2.3056702567699916,0.13085364955337767,1.7666666372222228,63.84515342722438,4.727701741024625,4098.554779897908,209.68133333333338,2.553980857841778,0.016823625410161427,109.38478804997418,0.033595885185403594,0.07884982770289382,0.07788595271210014,4.335964290259144
S05,anaerobic,rest,0.0,,0,90.0,150.0,7.920267960416666,1.3171723810823952,0.06513276722512541,1.266666645555556,63.704481955357274,1.186826372816525,4059.6695780396526,209.48633333333336,2.104827757534782,-0.010889633500583343,109.38478804997418,0.033595885185403594,0.07884982770289382,0.07788595271210014,4.335964290259144
S05,anaerobic,rest,0.0,,0,120.0,180.0,9.197533816666667,0.585640046344019,0.026431564482022177,1.1666666472222227,63.77626508001174,1.5801570608418805,4069.9088838928533,209.06633333333338,0.00930352382462919,-0.00035167277209763374,109.38478804997418,0.033595885185403594,0.07884982770289382,0.07788595271210014,4.335964290259144
S05,anaerobic,rest,0.0,,0,150.0,210.0,14.375854470833334,6.433165302678055,0.33295085774058586,2.216666629722223,65.06457172807171,6.2289208186679605,4272.197948722624,209.06233333333338,0.009723968097201038,-7.055678050055359e-05,109.38478804997418,0.033595885185403594,0.07884982770289382,0.07788595271210014,4.335964290259144
S05,anaerobic,rest,0.0,,0,180.0,240.0,26.471115434440105,8.647145746094061,0.48626326477014026,2.249999962500001,65.21529799565323,6.713881793709567,4298.111301401758,209.0576666666667,0.009723968097201037,-0.0003172277296506763,109.38478804997418,0.033595885185403594,0.07884982770289382,0.07788595271210014,4.335964290259144
S05,anaerobic,anaerobic,0.0,,0,210.0,270.0,34.93581126152344,2.2169436065277384,0.09431733334902168,1.7166666380555562,63.791943143828924,3.382488293383599,4080.8532371203783,209.05100000000004,0.006757711644234562,-5.55565204054665e-07,109.38478804997418,0.033595885185403594,0.07884982770289382,0.07788595271210014,4.335964290259144
S05,anaerobic,anaerobic,0.0,,0,240.0,300.0,36.41726773125001,0.3822518174546935,0.017960346887098442,1.6833333052777784,63.56952583438378,1.8516340547713108,4044.5131634811764,209.05000000000007,0.005163977794942195,3.444504244525733e-05,109.38478804997418,0.033595885185403594,0.07884982770289382,0.07788595271210014,4.335964290259144
S05,anaerobic,anaerobic,0.0,,0,270.0,330.0,37.09830928541667,0.5400398856637725,0.02612313862132991,1.6833333052777784,63.60399473291582,1.0006700904036108,4046.4694866146124,209.05000000000007,0.003651483716700381,1.0000173611356906e-05,109.38478804997418,0.033595885185403594,0.07884982770289382,0.07788595271210014,4.335964290259144
S05,anaerobic,anaerobic,0.0,,0,300.0,360.0,37.37314553177084,0.4826814592410065,-4.912458831797308e-05,1.6999999716666672,63.55823105059873,1.4207956851719905,4041.667394660295,209.04900000000006,0.008504900548115056,-1.944478202885949e-05,109.38478804997418,0.033595885185403594,0.07884982770289382,0.07788595271210014,4.335964290259144
S05,anaerobic,anaerobic,0.0,,0,330.0,390.0,37.29327735052083,0.8199465867019712,-0.009244648915997248,1.5999999733333339,63.67541830586528,2.400475094455678,4060.321177106025,209.03400000000005,0.13184839779079566,0.0004288963350051919,109.38478804997418,0.033595885185403594,0.07884982770289382,0.07788595271210014,4.335964290259144
S05,anaerobic,anaerobic,0.0,,0,360.0,420.0,37.06210000833333,0.9100931849431533,-0.019221383449365657,1.6999999716666672,63.7366693347105,2.199194800680979,4067.1994756535673,209.1713333333333,0.23038711383717003,0.009612389103977196,109.38478804997418,0.033595885185403594,0.07884982770289382,0.07788595271210014,4.335964290259144
S05,anaerobic,anaerobic,0.0,,0,390.0,450.0,36.86988172760417,0.5685670551570985,0.01300872821945641,1.6666666388888893,63.52741788391741,2.1898255284175745,4040.528158842778,209.3573333333333,0.1358904787769248,0.003180055209290426,109.38478804997418,0.033595885185403594,0.07884982770289382,0.07788595271210014,4.335964290259144
S05,anaerobic,anaerobic,0.0,,0,420.0,480.0,36.75627838020833,1.1718988005999407,-0.005131037876960021,1.6999999716666672,64.12810447175286,3.7196484428648633,4126.249567678557,209.40866666666662,0.08196476207628486,0.0014578030868579788,109.38478804997418,0.033595885185403594,0.07884982770289382,0.07788595271210014,4.335964290259144
S05,anaerobic,anaerobic,0.0,,0,450.0,510.0,39.58127006875,4.5281248779609635,0.20976157005243126,2.0666666322222227,64.8985028934912,5.70453895016251,4244.357442450407,209.43433333333329,0.048729411606907864,0.0007005677181877444,109.38478804997418,0.033595885185403594,0.07884982770289382,0.07788595271210014,4.335964290259144
